x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y,timestamp
0.0,0.0,0.34995882239776405,0.0,-0.2888061598889853,0.0,0.6780694975160332,-1.0,0.14806687190562595,1.6023290874155676,0.0,0.0,0.9878522620695815,1.0,0.0,0.0,0.10039962943181864,1.0,0,1760590905.6902132
0.0,0.0,0.4427207183562545,0.0,-0.14713517495501638,0.0,0.6692344306111644,-1.0,1.0638843610087483,1.3647551348550055,0.0,0.0,0.9674296777132444,-1.0,0.0,0.0,0.7119880445758121,1.0,0,1760591211.5410988
0.0,0.0,-0.4415713674139648,0.0,-0.5243348263802953,0.0,0.6693554635697594,-1.0,1.3754869790659945,1.3124155535622326,0.0,0.0,-0.219975237309121,-1.0,0.0,0.0,0.9206897245068867,1.0,0,1760629670.7460914
0.0,0.0,-0.6214229969192261,0.0,-0.641259673899584,0.0,0.6471104007996807,-1.0,2.088993950061726,1.4261147924156687,0.0,0.0,0.9915889876436158,-1.0,0.0,0.0,1.3518097122925519,1.0,0,1760629979.5299535
0.0,0.0,-1.661333169303544,0.0,-0.5377749562402033,0.0,0.4389779436335006,-1.0,2.088993950061726,1.5908847673953608,0.0,0.0,-0.31976197932978384,-1.0,0.0,0.0,0.9170222684609202,1.0,0,1760630284.0875707
0.0,0.0,-0.6331035284395178,0.0,-0.6668529835692096,0.0,0.645447706529207,-1.0,2.088993950061726,1.7357367343392256,0.0,0.0,-0.25397749320915797,-1.0,0.0,0.0,1.3483363540207298,1.0,0,1760630588.2529805
0.0,0.0,-1.2277477597386488,0.0,-0.6954240473350638,0.0,0.5351057009128144,-1.0,2.9562661910841155,1.8226686744091367,0.0,0.0,0.7991350312349832,-1.0,0.0,0.0,1.5819148922649218,1.0,1,1760630895.5893235
0.0,0.0,-0.2937441989782953,0.0,-0.5757624469498916,0.0,0.68247670005673,-1.0,2.9562661910841155,1.7854237294257884,0.0,0.0,0.7683543567982328,-1.0,0.0,0.0,2.0175827945803655,1.0,1,1760631201.558375
0.0,0.0,-0.11845798703424941,0.0,-0.39395539204563185,0.0,0.6913962155788523,-1.0,2.9562661910841155,1.4395101152207141,0.0,0.0,0.55752056507724,-1.0,0.0,0.0,2.0439512567592657,1.0,0,1760631507.2625048
0.0,0.0,-0.6063362190859612,0.0,-0.44869334046306675,0.0,0.649220608488851,-1.0,0.3383256209785413,1.3385360796185732,0.0,0.0,0.47918701171875,-1.0,0.0,0.0,0.21964796551905696,1.0,0,1760639474.811975
